Id,Dataset_id,Name,File,Original_Label,Protocol_Label,Label,Domain_id,Sample_rate,Protocol_Group,Protocol_Fold,Protocol_Split
319,2,RM_002_XJTU,35Hz12kN/Bearing1_2/33.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
320,2,RM_002_XJTU,35Hz12kN/Bearing1_2/34.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
321,2,RM_002_XJTU,35Hz12kN/Bearing1_2/35.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
322,2,RM_002_XJTU,35Hz12kN/Bearing1_2/36.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
323,2,RM_002_XJTU,35Hz12kN/Bearing1_2/37.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
324,2,RM_002_XJTU,35Hz12kN/Bearing1_2/38.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
325,2,RM_002_XJTU,35Hz12kN/Bearing1_2/39.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
326,2,RM_002_XJTU,35Hz12kN/Bearing1_2/40.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
327,2,RM_002_XJTU,35Hz12kN/Bearing1_2/41.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
328,2,RM_002_XJTU,35Hz12kN/Bearing1_2/42.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
329,2,RM_002_XJTU,35Hz12kN/Bearing1_2/43.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
330,2,RM_002_XJTU,35Hz12kN/Bearing1_2/44.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
331,2,RM_002_XJTU,35Hz12kN/Bearing1_2/45.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
332,2,RM_002_XJTU,35Hz12kN/Bearing1_2/46.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
333,2,RM_002_XJTU,35Hz12kN/Bearing1_2/47.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
334,2,RM_002_XJTU,35Hz12kN/Bearing1_2/48.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
335,2,RM_002_XJTU,35Hz12kN/Bearing1_2/49.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
336,2,RM_002_XJTU,35Hz12kN/Bearing1_2/50.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
337,2,RM_002_XJTU,35Hz12kN/Bearing1_2/51.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
338,2,RM_002_XJTU,35Hz12kN/Bearing1_2/52.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
339,2,RM_002_XJTU,35Hz12kN/Bearing1_2/53.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
340,2,RM_002_XJTU,35Hz12kN/Bearing1_2/54.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
341,2,RM_002_XJTU,35Hz12kN/Bearing1_2/55.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
342,2,RM_002_XJTU,35Hz12kN/Bearing1_2/56.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
343,2,RM_002_XJTU,35Hz12kN/Bearing1_2/57.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
416,2,RM_002_XJTU,35Hz12kN/Bearing1_2/130.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
417,2,RM_002_XJTU,35Hz12kN/Bearing1_2/131.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
418,2,RM_002_XJTU,35Hz12kN/Bearing1_2/132.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
419,2,RM_002_XJTU,35Hz12kN/Bearing1_2/133.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
420,2,RM_002_XJTU,35Hz12kN/Bearing1_2/134.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
421,2,RM_002_XJTU,35Hz12kN/Bearing1_2/135.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
422,2,RM_002_XJTU,35Hz12kN/Bearing1_2/136.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
423,2,RM_002_XJTU,35Hz12kN/Bearing1_2/137.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
424,2,RM_002_XJTU,35Hz12kN/Bearing1_2/138.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
425,2,RM_002_XJTU,35Hz12kN/Bearing1_2/139.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
426,2,RM_002_XJTU,35Hz12kN/Bearing1_2/140.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
427,2,RM_002_XJTU,35Hz12kN/Bearing1_2/141.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
428,2,RM_002_XJTU,35Hz12kN/Bearing1_2/142.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
429,2,RM_002_XJTU,35Hz12kN/Bearing1_2/143.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
430,2,RM_002_XJTU,35Hz12kN/Bearing1_2/144.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
431,2,RM_002_XJTU,35Hz12kN/Bearing1_2/145.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
432,2,RM_002_XJTU,35Hz12kN/Bearing1_2/146.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
433,2,RM_002_XJTU,35Hz12kN/Bearing1_2/147.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
434,2,RM_002_XJTU,35Hz12kN/Bearing1_2/148.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
435,2,RM_002_XJTU,35Hz12kN/Bearing1_2/149.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
436,2,RM_002_XJTU,35Hz12kN/Bearing1_2/150.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
437,2,RM_002_XJTU,35Hz12kN/Bearing1_2/151.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
438,2,RM_002_XJTU,35Hz12kN/Bearing1_2/152.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
439,2,RM_002_XJTU,35Hz12kN/Bearing1_2/153.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
440,2,RM_002_XJTU,35Hz12kN/Bearing1_2/154.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
441,2,RM_002_XJTU,35Hz12kN/Bearing1_2/155.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
442,2,RM_002_XJTU,35Hz12kN/Bearing1_2/156.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
443,2,RM_002_XJTU,35Hz12kN/Bearing1_2/157.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
444,2,RM_002_XJTU,35Hz12kN/Bearing1_2/158.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
445,2,RM_002_XJTU,35Hz12kN/Bearing1_2/159.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
446,2,RM_002_XJTU,35Hz12kN/Bearing1_2/160.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
447,2,RM_002_XJTU,35Hz12kN/Bearing1_2/161.csv,2,1,1,0,25600,XJTU/35Hz12kN/Bearing1_2,-1,train
448,2,RM_002_XJTU,35Hz12kN/Bearing1_3/1.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
449,2,RM_002_XJTU,35Hz12kN/Bearing1_3/2.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
450,2,RM_002_XJTU,35Hz12kN/Bearing1_3/3.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
451,2,RM_002_XJTU,35Hz12kN/Bearing1_3/4.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
452,2,RM_002_XJTU,35Hz12kN/Bearing1_3/5.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
453,2,RM_002_XJTU,35Hz12kN/Bearing1_3/6.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
454,2,RM_002_XJTU,35Hz12kN/Bearing1_3/7.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
455,2,RM_002_XJTU,35Hz12kN/Bearing1_3/8.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
456,2,RM_002_XJTU,35Hz12kN/Bearing1_3/9.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
457,2,RM_002_XJTU,35Hz12kN/Bearing1_3/10.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
458,2,RM_002_XJTU,35Hz12kN/Bearing1_3/11.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
459,2,RM_002_XJTU,35Hz12kN/Bearing1_3/12.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
460,2,RM_002_XJTU,35Hz12kN/Bearing1_3/13.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
461,2,RM_002_XJTU,35Hz12kN/Bearing1_3/14.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
462,2,RM_002_XJTU,35Hz12kN/Bearing1_3/15.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
463,2,RM_002_XJTU,35Hz12kN/Bearing1_3/16.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
464,2,RM_002_XJTU,35Hz12kN/Bearing1_3/17.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
465,2,RM_002_XJTU,35Hz12kN/Bearing1_3/18.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
466,2,RM_002_XJTU,35Hz12kN/Bearing1_3/19.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
467,2,RM_002_XJTU,35Hz12kN/Bearing1_3/20.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
468,2,RM_002_XJTU,35Hz12kN/Bearing1_3/21.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
469,2,RM_002_XJTU,35Hz12kN/Bearing1_3/22.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
470,2,RM_002_XJTU,35Hz12kN/Bearing1_3/23.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
471,2,RM_002_XJTU,35Hz12kN/Bearing1_3/24.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
472,2,RM_002_XJTU,35Hz12kN/Bearing1_3/25.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
473,2,RM_002_XJTU,35Hz12kN/Bearing1_3/26.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
474,2,RM_002_XJTU,35Hz12kN/Bearing1_3/27.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
475,2,RM_002_XJTU,35Hz12kN/Bearing1_3/28.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
476,2,RM_002_XJTU,35Hz12kN/Bearing1_3/29.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
477,2,RM_002_XJTU,35Hz12kN/Bearing1_3/30.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
478,2,RM_002_XJTU,35Hz12kN/Bearing1_3/31.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
479,2,RM_002_XJTU,35Hz12kN/Bearing1_3/32.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
480,2,RM_002_XJTU,35Hz12kN/Bearing1_3/33.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
481,2,RM_002_XJTU,35Hz12kN/Bearing1_3/34.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
482,2,RM_002_XJTU,35Hz12kN/Bearing1_3/35.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
483,2,RM_002_XJTU,35Hz12kN/Bearing1_3/36.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
484,2,RM_002_XJTU,35Hz12kN/Bearing1_3/37.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
485,2,RM_002_XJTU,35Hz12kN/Bearing1_3/38.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
486,2,RM_002_XJTU,35Hz12kN/Bearing1_3/39.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
487,2,RM_002_XJTU,35Hz12kN/Bearing1_3/40.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
488,2,RM_002_XJTU,35Hz12kN/Bearing1_3/41.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
489,2,RM_002_XJTU,35Hz12kN/Bearing1_3/42.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
490,2,RM_002_XJTU,35Hz12kN/Bearing1_3/43.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
491,2,RM_002_XJTU,35Hz12kN/Bearing1_3/44.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
492,2,RM_002_XJTU,35Hz12kN/Bearing1_3/45.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
493,2,RM_002_XJTU,35Hz12kN/Bearing1_3/46.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
494,2,RM_002_XJTU,35Hz12kN/Bearing1_3/47.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
495,2,RM_002_XJTU,35Hz12kN/Bearing1_3/48.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
496,2,RM_002_XJTU,35Hz12kN/Bearing1_3/49.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
497,2,RM_002_XJTU,35Hz12kN/Bearing1_3/50.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
498,2,RM_002_XJTU,35Hz12kN/Bearing1_3/51.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
499,2,RM_002_XJTU,35Hz12kN/Bearing1_3/52.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
500,2,RM_002_XJTU,35Hz12kN/Bearing1_3/53.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
501,2,RM_002_XJTU,35Hz12kN/Bearing1_3/54.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
502,2,RM_002_XJTU,35Hz12kN/Bearing1_3/55.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
503,2,RM_002_XJTU,35Hz12kN/Bearing1_3/56.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
597,2,RM_002_XJTU,35Hz12kN/Bearing1_3/150.csv,3,1,1,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
598,2,RM_002_XJTU,35Hz12kN/Bearing1_3/151.csv,3,1,1,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
599,2,RM_002_XJTU,35Hz12kN/Bearing1_3/152.csv,3,1,1,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
600,2,RM_002_XJTU,35Hz12kN/Bearing1_3/153.csv,3,1,1,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
601,2,RM_002_XJTU,35Hz12kN/Bearing1_3/154.csv,3,1,1,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
602,2,RM_002_XJTU,35Hz12kN/Bearing1_3/155.csv,3,1,1,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
603,2,RM_002_XJTU,35Hz12kN/Bearing1_3/156.csv,3,1,1,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
604,2,RM_002_XJTU,35Hz12kN/Bearing1_3/157.csv,3,1,1,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
605,2,RM_002_XJTU,35Hz12kN/Bearing1_3/158.csv,3,1,1,0,25600,XJTU/35Hz12kN/Bearing1_3,-1,train
606,2,RM_002_XJTU,35Hz12kN/Bearing1_4/1.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
607,2,RM_002_XJTU,35Hz12kN/Bearing1_4/2.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
608,2,RM_002_XJTU,35Hz12kN/Bearing1_4/3.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
609,2,RM_002_XJTU,35Hz12kN/Bearing1_4/4.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
610,2,RM_002_XJTU,35Hz12kN/Bearing1_4/5.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
611,2,RM_002_XJTU,35Hz12kN/Bearing1_4/6.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
612,2,RM_002_XJTU,35Hz12kN/Bearing1_4/7.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
613,2,RM_002_XJTU,35Hz12kN/Bearing1_4/8.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
614,2,RM_002_XJTU,35Hz12kN/Bearing1_4/9.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
615,2,RM_002_XJTU,35Hz12kN/Bearing1_4/10.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
616,2,RM_002_XJTU,35Hz12kN/Bearing1_4/11.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
617,2,RM_002_XJTU,35Hz12kN/Bearing1_4/12.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
618,2,RM_002_XJTU,35Hz12kN/Bearing1_4/13.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
619,2,RM_002_XJTU,35Hz12kN/Bearing1_4/14.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
620,2,RM_002_XJTU,35Hz12kN/Bearing1_4/15.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
621,2,RM_002_XJTU,35Hz12kN/Bearing1_4/16.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
622,2,RM_002_XJTU,35Hz12kN/Bearing1_4/17.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
623,2,RM_002_XJTU,35Hz12kN/Bearing1_4/18.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
624,2,RM_002_XJTU,35Hz12kN/Bearing1_4/19.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
625,2,RM_002_XJTU,35Hz12kN/Bearing1_4/20.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
626,2,RM_002_XJTU,35Hz12kN/Bearing1_4/21.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
627,2,RM_002_XJTU,35Hz12kN/Bearing1_4/22.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
628,2,RM_002_XJTU,35Hz12kN/Bearing1_4/23.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
629,2,RM_002_XJTU,35Hz12kN/Bearing1_4/24.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
630,2,RM_002_XJTU,35Hz12kN/Bearing1_4/25.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
631,2,RM_002_XJTU,35Hz12kN/Bearing1_4/26.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
632,2,RM_002_XJTU,35Hz12kN/Bearing1_4/27.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
633,2,RM_002_XJTU,35Hz12kN/Bearing1_4/28.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
634,2,RM_002_XJTU,35Hz12kN/Bearing1_4/29.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
635,2,RM_002_XJTU,35Hz12kN/Bearing1_4/30.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
636,2,RM_002_XJTU,35Hz12kN/Bearing1_4/31.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
637,2,RM_002_XJTU,35Hz12kN/Bearing1_4/32.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
638,2,RM_002_XJTU,35Hz12kN/Bearing1_4/33.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
639,2,RM_002_XJTU,35Hz12kN/Bearing1_4/34.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
640,2,RM_002_XJTU,35Hz12kN/Bearing1_4/35.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
641,2,RM_002_XJTU,35Hz12kN/Bearing1_4/36.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
642,2,RM_002_XJTU,35Hz12kN/Bearing1_4/37.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
643,2,RM_002_XJTU,35Hz12kN/Bearing1_4/38.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
644,2,RM_002_XJTU,35Hz12kN/Bearing1_4/39.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
645,2,RM_002_XJTU,35Hz12kN/Bearing1_4/40.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
646,2,RM_002_XJTU,35Hz12kN/Bearing1_4/41.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
647,2,RM_002_XJTU,35Hz12kN/Bearing1_4/42.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
648,2,RM_002_XJTU,35Hz12kN/Bearing1_4/43.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
649,2,RM_002_XJTU,35Hz12kN/Bearing1_4/44.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
650,2,RM_002_XJTU,35Hz12kN/Bearing1_4/45.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
651,2,RM_002_XJTU,35Hz12kN/Bearing1_4/46.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
652,2,RM_002_XJTU,35Hz12kN/Bearing1_4/47.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
653,2,RM_002_XJTU,35Hz12kN/Bearing1_4/48.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
654,2,RM_002_XJTU,35Hz12kN/Bearing1_4/49.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
655,2,RM_002_XJTU,35Hz12kN/Bearing1_4/50.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
656,2,RM_002_XJTU,35Hz12kN/Bearing1_4/51.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
657,2,RM_002_XJTU,35Hz12kN/Bearing1_4/52.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
658,2,RM_002_XJTU,35Hz12kN/Bearing1_4/53.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
659,2,RM_002_XJTU,35Hz12kN/Bearing1_4/54.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
660,2,RM_002_XJTU,35Hz12kN/Bearing1_4/55.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
661,2,RM_002_XJTU,35Hz12kN/Bearing1_4/56.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
662,2,RM_002_XJTU,35Hz12kN/Bearing1_4/57.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
663,2,RM_002_XJTU,35Hz12kN/Bearing1_4/58.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
664,2,RM_002_XJTU,35Hz12kN/Bearing1_4/59.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
665,2,RM_002_XJTU,35Hz12kN/Bearing1_4/60.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
666,2,RM_002_XJTU,35Hz12kN/Bearing1_4/61.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
667,2,RM_002_XJTU,35Hz12kN/Bearing1_4/62.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
668,2,RM_002_XJTU,35Hz12kN/Bearing1_4/63.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
669,2,RM_002_XJTU,35Hz12kN/Bearing1_4/64.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
670,2,RM_002_XJTU,35Hz12kN/Bearing1_4/65.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
671,2,RM_002_XJTU,35Hz12kN/Bearing1_4/66.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
672,2,RM_002_XJTU,35Hz12kN/Bearing1_4/67.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
673,2,RM_002_XJTU,35Hz12kN/Bearing1_4/68.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
674,2,RM_002_XJTU,35Hz12kN/Bearing1_4/69.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
675,2,RM_002_XJTU,35Hz12kN/Bearing1_4/70.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
676,2,RM_002_XJTU,35Hz12kN/Bearing1_4/71.csv,0,0,0,0,25600,XJTU/35Hz12kN/Bearing1_4,-1,train
