arm,seed,role,family,domain,domain_i,domain_j,metric,component,unit,mean,median,n,n_missing,n_batches,measurement_status,risk_reference,consistency_target,summary_scope,artifact
MLP16,123,core,domain_risk,3,,,weight,,dimensionless,0.3333333432674408,0.3333333432674408,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_domains.csv
MLP16,123,core,reference_prior,,0,2,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.026597275614738465,-0.026183724403381348,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_reference_prior.csv
MLP16,123,core,reference_prior,,0,3,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.17502783191204072,-0.10955584049224854,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_reference_prior.csv
MLP16,123,core,reference_prior,,2,3,reference_risk_difference_over_rho,,dimensionless (c_i-c_j)/rho,-0.14843055629730226,-0.13476848602294922,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_reference_prior.csv
MLP16,123,core,response,0,,,A,,squared probability L2 norm,0.0809462015312165,0.0739637054502964,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,b,,probability inner product,-0.01641466688364744,-0.006157010793685913,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,sqrt_A,,probability L2 norm,0.27758140770599793,0.27196269127804684,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,b_over_sqrt_A,,signed probability direction; undefined when A=0,-0.04126494827062161,-0.022192327186324,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,delta_p0_squared_norm,,squared probability L2 norm,7.665655054116488e-14,5.0209836288672705e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,delta_q_squared_norm,,squared probability L2 norm,1.2470909721562506e-15,9.992007221626409e-16,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,delta_v_squared_norm,,squared probability L2 norm,7.191068660677979e-14,4.854450175173497e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,delta_p0_mean_vector,0,signed probability; frozen class-order index,-1.0634157661115751e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,delta_p0_mean_vector,1,signed probability; frozen class-order index,3.7606805562973025e-09,3.725290298461914e-09,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,delta_p0_mean_vector,2,signed probability; frozen class-order index,2.9243528842926027e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,delta_q_mean_vector,0,signed probability; frozen class-order index,4.796311259269714e-10,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,delta_q_mean_vector,1,signed probability; frozen class-order index,-3.8743019104003904e-10,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,delta_q_mean_vector,2,signed probability; frozen class-order index,-8.940696716308594e-11,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,delta_v_mean_vector,0,signed probability; frozen class-order index,1.5408731997013093e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,delta_v_mean_vector,1,signed probability; frozen class-order index,-4.16487455368042e-09,-3.725290298461914e-09,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,0,,,delta_v_mean_vector,2,signed probability; frozen class-order index,-3.0137598514556887e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,A,,squared probability L2 norm,0.0813602215629071,0.07476627454161644,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,b,,probability inner product,-0.017265083013102412,-0.009288551285862923,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,sqrt_A,,probability L2 norm,0.27777456670466616,0.27343417762611005,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,b_over_sqrt_A,,signed probability direction; undefined when A=0,-0.04096258342243187,-0.03008734190174437,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,delta_p0_squared_norm,,squared probability L2 norm,8.990498388680851e-14,5.690260105283267e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,delta_q_squared_norm,,squared probability L2 norm,1.2029145041170253e-15,9.43689570931383e-16,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,delta_v_squared_norm,,squared probability L2 norm,8.443663823687331e-14,5.4789506265251475e-14,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,delta_p0_mean_vector,0,signed probability; frozen class-order index,-6.798974936828017e-09,-3.310560714453459e-10,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,delta_p0_mean_vector,1,signed probability; frozen class-order index,2.00420618057251e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,delta_p0_mean_vector,2,signed probability; frozen class-order index,3.63960862159729e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,delta_q_mean_vector,0,signed probability; frozen class-order index,-2.1420419216156005e-11,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,delta_q_mean_vector,1,signed probability; frozen class-order index,0.0,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,delta_q_mean_vector,2,signed probability; frozen class-order index,-2.2351741790771485e-11,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,delta_v_mean_vector,0,signed probability; frozen class-order index,6.7511573433876034e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,delta_v_mean_vector,1,signed probability; frozen class-order index,-1.9893050193786622e-09,-3.725290298461914e-09,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,2,,,delta_v_mean_vector,2,signed probability; frozen class-order index,-3.6619603633880615e-09,0.0,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,3,,,A,,squared probability L2 norm,0.08290422459132969,0.07878286391496658,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
MLP16,123,core,response,3,,,b,,probability inner product,-0.00690292739495635,-0.0024413596838712692,1000,0,1000,recorded,relative,correction,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/MLP16/seed_123/training_responses.csv
