arm,seed,role,branch,feature_dim,input_weight_parameters,metric,unit,mean,median,n,n_missing,n_batches,sampled_window_visits,measurement_status,derivation,summary_scope,artifact
O,42,core,stockwell,40,120,raw_input_weight_norm,native weight coordinates,0.6461898671761155,0.6781489253044128,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_42/training_features.csv
O,42,core,stockwell,40,120,effective_input_weight_norm,native weight coordinates,0.6461898671761155,0.6781489253044128,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_42/training_features.csv
O,42,core,stockwell,40,120,effective_output_weight_norm,native weight coordinates,2.5335505958497526,2.6721001863479614,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_42/training_features.csv
O,42,core,chirplet_up,32,96,mean_scaled_squared_norm,scaled feature units squared,10.06796904373169,10.16788101196289,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_42/training_features.csv
O,42,core,chirplet_up,32,96,mean_unscaled_squared_norm,native feature units squared,322.1750093994141,325.3721923828125,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_42/training_features.csv
O,42,core,chirplet_up,32,96,median_scaled_norm,scaled feature units,3.214127722263336,3.2149178981781006,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_42/training_features.csv
O,42,core,chirplet_up,32,96,median_unscaled_norm,native feature units,18.18185206409662,18.1863219740779,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_42/training_features.csv
O,42,core,chirplet_up,32,96,input_weight_gradient_norm,loss per native parameter coordinate,0.9776270550340415,0.9065271317958832,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_42/training_features.csv
O,42,core,chirplet_up,32,96,raw_input_weight_norm,native weight coordinates,0.4384895486310124,0.4559703916311264,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_42/training_features.csv
O,42,core,chirplet_up,32,96,effective_input_weight_norm,native weight coordinates,0.4384895486310124,0.4559703916311264,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_42/training_features.csv
O,42,core,chirplet_up,32,96,effective_output_weight_norm,native weight coordinates,2.5335505958497526,2.6721001863479614,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_42/training_features.csv
O,123,core,reference,36,108,mean_scaled_squared_norm,scaled feature units squared,0.02910477677732706,0.024302472360432148,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,reference,36,108,mean_unscaled_squared_norm,native feature units squared,1.0477719639837741,0.8748890049755573,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,reference,36,108,median_scaled_norm,scaled feature units,0.11672324199974538,0.11249158903956413,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,reference,36,108,median_unscaled_norm,native feature units,0.7003394519984723,0.6749495342373848,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,reference,36,108,input_weight_gradient_norm,loss per native parameter coordinate,0.05115381510183215,0.047427672892808914,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,reference,36,108,raw_input_weight_norm,native weight coordinates,1.8971028495132922,2.0244643688201904,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,reference,36,108,effective_input_weight_norm,native weight coordinates,1.8971028495132922,2.0244643688201904,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,reference,36,108,effective_output_weight_norm,native weight coordinates,2.4913641995191576,2.6350549459457397,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,envelope,8,24,mean_scaled_squared_norm,scaled feature units squared,0.0013731331165472511,0.0011993756052106619,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,envelope,8,24,mean_unscaled_squared_norm,native feature units squared,0.010985064932378009,0.009595004841685295,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,envelope,8,24,median_scaled_norm,scaled feature units,0.026145434278994798,0.025104515254497528,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,envelope,8,24,median_unscaled_norm,native feature units,0.07395045550297774,0.07100629189942531,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,envelope,8,24,input_weight_gradient_norm,loss per native parameter coordinate,0.010038100962294266,0.00887684989720583,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,envelope,8,24,raw_input_weight_norm,native weight coordinates,0.7875746799893677,0.8144078850746155,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,envelope,8,24,effective_input_weight_norm,native weight coordinates,0.7875746799893677,0.8144078850746155,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,envelope,8,24,effective_output_weight_norm,native weight coordinates,2.4913641995191576,2.6350549459457397,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,stft_short,64,192,mean_scaled_squared_norm,scaled feature units squared,10.557001826286315,10.696016788482666,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,stft_short,64,192,mean_unscaled_squared_norm,native feature units squared,675.6481168823242,684.5450744628906,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,stft_short,64,192,median_scaled_norm,scaled feature units,3.296707934856415,3.312204122543335,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
O,123,core,stft_short,64,192,median_unscaled_norm,native feature units,26.37366347885132,26.49763298034668,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/O/seed_123/training_features.csv
